,hddsn,avg_temp_24h,uncorrectable_rd_err,erp_1m_err_cnt,maxpoh_sea,siglatencycriteria_ratio,sigharderrlocality_ratio,sigharderrcount_ratio,sigbursterrthreshold_ratio,sigsofterrrate_ratio,sigharderrrategrouping_ratio
0,3GK248NJ,48.0,6104,260.0,3055.1843611,0.1,660.375,24.7,14.4,15.3451626385,0.6666666667
1,3MGMM04U,36.0,0,31.0,2632.4024444,0.3,3.875,0.4,0.0,9.80957e-05,0.6666666667
2,3GH1VVGK,47.0,2,88.0,,,,,,,
3,3MGXU0SU,52.0,0,97.0,,,,,,,
4,3RGSJ5DC,41.0,469,102.0,,,,,,,
5,3RH0DEHC,51.0,1622,631.0,7323.2266388,15.2,193.5,106.3,2.2,0.00029606669999999996,2.0
6,3WK9Y5KK,56.0,458,1008.0,12119.897083299998,16.9,9.375,0.8,1.4,0.0007725163,1.3333333333
7,3GGY0KLK,48.0,1,203.0,,,,,,,
8,3XG9NSUU,25.0,0,,,,,,,,
9,3XG9NSUU,25.0,0,,,,,,,,
10,5DHJXWGN,38.0,0,,,,,,,,
11,5DHJXWGN,36.0,0,,,,,,,,
12,3XGDLDEU,43.0,0,,,,,,,,
13,3XGDLDEU,43.0,0,,,,,,,,
14,3XGAE1KU,34.0,0,,,,,,,,
15,3XGAE1KU,32.0,0,,,,,,,,
16,3XH081WU,40.0,0,,,,,,,,
17,3XH081WU,37.0,0,,,,,,,,
18,6PG063EU,33.0,0,,,,,,,,
19,6PG063EU,33.0,0,,,,,,,,
20,6PG0S36U,43.0,0,,,,,,,,
21,6PG0S36U,40.0,0,,,,,,,,
22,3GH3B9YK,24.0,0,,,,,,,,
23,3GH3B9YK,24.0,0,,,,,,,,
24,2MJATE7G,24.0,0,,,,,,,,
25,2MJATE7G,24.0,0,,,,,,,,
26,3GHD7JAK,53.0,6,1039.0,7832.2134166,0.3,0.0,0.0,2.6,0.011369988000000001,0.0
27,3WKG34KK,54.0,2583,1304.0,7251.0171944,0.5,339.5,25.1,4.6,0.0116469725,0.6666666667
28,2MGEL8GJ,41.0,0,15.0,3447.8802083000005,1.4,0.0,0.0,0.0,0.0006878152,0.0
29,3FKGGG7V,42.0,3086,828.0,4814.4146943999995,0.3,69.0,4.0,6.6,0.0004309743,0.3333333333
30,3RH21D9C,48.0,0,2.0,,,,,,,
31,5DHL8KVP,44.0,9,394.0,,,,,,,
32,2MHPRBUG,32.0,216,120.0,1.9400833,0.2,63.5,47.6,5.4,0.7689273382999999,0.3333333333
33,2MHPRBUG,32.0,216,120.0,1.9400833,0.2,63.5,47.6,5.4,0.7689273382999999,0.3333333333
34,5DHK9Z4P,37.0,0,,,,,,,,
35,5DHK9Z4P,35.0,0,,,,,,,,
36,2MJ1G8DG,32.0,0,,,,,,,,
37,2MJ1G8DG,32.0,0,,,,,,,,
38,5DJP03YN,23.0,0,,,,,,,,
39,5DJP03YN,24.0,0,,,,,,,,
40,3GH158NK,52.0,7232,629.0,,,,,,,
41,3GH158NK,25.0,7232,629.0,,,,,,,
42,3MG28A2U,24.0,0,,,,,,,,
43,3MG28A2U,24.0,0,,,,,,,,
44,2MJ0YVSH,28.0,0,,,,,,,,
45,2MJ0YVSH,28.0,0,,,,,,,,
46,2MJ2MZDJ,26.0,0,,,,,,,,
47,2MJ2MZDJ,26.0,0,,,,,,,,
48,3GH1U9KK,52.0,0,729.0,3527.0621944,0.8,100.625,4.1,7.6,0.0307911064,0.3333333333
49,3RGP770C,52.0,0,189.0,4611.0723055,1.7,162.75,42.2,3.4,0.0002793966,2.3333333333
50,3RH5XA3C,51.0,45575,66.0,9966.26275,0.4,781.375,8.7,5.0,0.0007961181,0.3333333333
51,2MJ3U17G,25.0,0,,,,,,,,
52,2MJ3U17G,25.0,0,,,,,,,,
53,2MHKG83G,30.0,0,,,,,,,,
54,2MHKG83G,31.0,0,,,,,,,,
55,2MJDHNUG,37.0,0,,,,,,,,
56,2MJDHNUG,34.0,0,,,,,,,,
57,5DJV5DSN,27.0,0,,,,,,,,
58,5DJV5DSN,28.0,0,,,,,,,,
59,3RH1GRGC,27.0,0,,,,,,,,
60,3RH1GRGC,27.0,0,,,,,,,,
61,3RK8H5BC,46.0,476,1308.0,4779.5995416000005,0.2,8.875,2.25,2.8,0.0008821069,0.3333333333
62,3RK8H5BC,25.0,476,1308.0,4779.5995416000005,0.2,8.875,2.25,2.8,0.0008821069,0.3333333333
63,2MHZEVSG,29.0,0,,,,,,,,
64,2MHZEVSG,30.0,0,,,,,,,,
65,5DJUNL4N,28.0,0,,,,,,,,
66,5DJUNL4N,28.0,0,,,,,,,,
67,3RKU23PC,50.0,0,1098.0,4656.0612083000005,0.2,0.0,0.0,2.4,0.0004575802,0.0
68,5DHETSLN,45.0,197,639.0,,,,,,,
69,5DHLKGVP,44.0,2494,160.0,174.31615269999998,0.2,316.625,11.5,34.0,0.6137340275,0.3333333333
70,3RHP6RLC,47.0,0,16.0,8561.9758055,5.1,0.0,0.0,0.0,8.865040000000001e-05,0.0
71,3RHP6RLC,47.0,0,16.0,8561.9758055,5.1,0.0,0.0,0.0,8.865040000000001e-05,0.0
72,2NH9L1BH,27.0,0,,,,,,,,
73,2NH9L1BH,28.0,0,,,,,,,,
74,2NHBGLRE,28.0,0,,,,,,,,
75,2NHBGLRE,29.0,0,,,,,,,,
76,3GH5B2DK,53.0,11,580.0,,,,,,,
77,3MGNKX8U,50.0,24,11.0,3413.0116388000006,0.0,0.0,0.0,0.0,0.0005220833999999999,0.0
78,3RH1W4RC,43.0,1132,1089.0,1295.6422361,20.6,76.125,6.7,5.2,0.0008068089,1.3333333333
79,3RHRYU1C,51.0,2958,618.0,,,,,,,
80,3RJZT2HC,50.0,4354,110.0,709.5134305,0.8,565.625,3.4,20.2,0.004277854,0.3333333333
81,2MHVNEEH,46.0,2580,187.0,115.4435555,0.6,360.75,30.2,5.6,0.025790664799999998,1.0
82,2MK0PMDG,39.0,14135,31.0,186.0192916,1.6,1209.125,21.9,1.8,0.0005586869000000001,0.3333333333
83,3WH6NW3J,56.0,486,76.0,8325.8405416,24.8,42.5,8.3,0.8,0.0001754505,10.0
84,3XH47LUU,26.0,0,,,,,,,,
85,3XH47LUU,26.0,0,,,,,,,,
86,2NHSVJMG,26.0,0,,,,,,,,
87,2NHSVJMG,26.0,0,,,,,,,,
88,3XGUGS7U,26.0,0,,,,,,,,
89,3XGUGS7U,26.0,0,,,,,,,,
90,3RH2DW9C,29.0,0,,,,,,,,
91,3RH2DW9C,29.0,0,,,,,,,,
92,3RK0WW2C,24.0,0,,,,,,,,
93,3RK0WW2C,24.0,0,,,,,,,,
94,2MKUXX8G,30.0,123,736.0,12.788486099999998,0.3,70.375,30.6,12.4,0.0669755654,0.3333333333
95,2MKUXX8G,30.0,123,736.0,12.788486099999998,0.3,70.375,30.6,12.4,0.0669755654,0.3333333333
96,3XGU4RLU,29.0,0,,,,,,,,
97,3XGU4RLU,29.0,0,,,,,,,,
98,5DJUPABN,36.0,0,,,,,,,,
99,5DJUPABN,33.0,0,,,,,,,,
100,2MHG9V0H,40.0,0,,,,,,,,
101,2MHG9V0H,38.0,0,,,,,,,,
102,2MK7RW0G,34.0,0,,,,,,,,
103,2MK7RW0G,32.0,0,,,,,,,,
104,5DJPBYEP,48.0,1,613.0,37.2412222,0.1,273.5,34.4,26.8,66497.0771416084,0.3333333333
105,5DJPBYEP,46.0,1,613.0,37.2412222,0.1,273.5,34.4,26.8,66497.0771416084,0.3333333333
106,2MJG1M9G,44.0,0,,,,,,,,
107,2MJG1M9G,41.0,0,,,,,,,,
108,3GGGYD2K,52.0,13,360.0,3387.5331805,0.2,40.5,0.75,9.4,0.0079366057,0.3333333333
109,3RH4W8LC,44.0,108,171.0,3815.564902699999,1.2,4.5,1.0,0.4,0.0009032933,0.3333333333
110,2MJXZYJJ,27.0,0,,,,,,,,
111,2MJXZYJJ,27.0,0,,,,,,,,
112,2MKBPB1G,27.0,0,,,,,,,,
113,2MKBPB1G,27.0,0,,,,,,,,
114,3RHM7UGC,57.0,0,865.0,,,,,,,
115,3RJALPGC,44.0,0,7.0,1250.2670277,0.4,0.0,0.0,0.0,0.000163831,0.0
116,5DJL5KBN,27.0,0,,,,,,,,
117,5DJL5KBN,27.0,0,,,,,,,,
118,2MGG384H,47.0,10857,155.0,5198.8264305,0.8,106.125,3.0,28.0,0.000368486,0.3333333333
119,3RJE35GC,54.0,0,161.0,,,,,,,
120,3GH9J19J,52.0,0,1858.0,8230.834375,0.7,0.0,0.0,3.8,0.000815839,0.0
121,3GH9J19J,52.0,0,1858.0,8230.834375,0.7,0.0,0.0,3.8,0.000815839,0.0
122,2MHG45KH,40.0,0,,,,,,,,
123,2MHG45KH,37.0,0,,,,,,,,
124,2MKK1J7G,38.0,0,,,,,,,,
125,2MKK1J7G,34.0,0,,,,,,,,
126,3XGBRPTU,36.0,0,,,,,,,,
127,3XGBRPTU,35.0,0,,,,,,,,
128,5DJRJ19P,40.0,0,634.0,30.1786944,4.6,13.5,4.9,1.4,0.0048893327,0.6666666667
129,5DJRJ19P,38.0,0,634.0,30.1786944,4.6,13.5,4.9,1.4,0.0048893327,0.6666666667
130,5DJT7TJN,27.0,0,,,,,,,,
131,5DJT7TJN,27.0,0,,,,,,,,
132,3MG9UY5U,26.0,0,,,,,,,,
133,3MG9UY5U,26.0,0,,,,,,,,
134,3RGSSKGC,28.0,0,,,,,,,,
135,3RGSSKGC,28.0,0,,,,,,,,
136,2MGAZELJ,45.0,0,36.0,709.5603611,0.5,1.125,0.7,0.0,9.8114e-05,1.3333333333
137,2MJVB79G,36.0,0,,,,,,,,
138,2MJVB79G,32.0,0,,,,,,,,
139,2MJZT3SG,29.0,0,,,,,,,,
140,2MJZT3SG,29.0,0,,,,,,,,
141,3RKDUBPC,49.0,3633,51.0,165.74819440000002,1.4,506.875,44.1,11.4,0.0103610877,1.6666666667
142,5DJP5BUP,22.0,0,,,,,,,,
143,5DJP5BUP,23.0,0,,,,,,,,
144,3GGUAMNK,56.0,8,23.0,3311.6492360999996,0.6,0.0,0.0,0.0,0.0008228086000000001,0.0
145,2MHE5Y2G,25.0,0,,,,,,,,
146,2MHE5Y2G,25.0,0,,,,,,,,
147,3MGZU49U,26.0,0,,,,,,,,
148,3MGZU49U,26.0,0,,,,,,,,
149,3RHS4UTC,44.0,126,1074.0,6536.7957222,2.8,7.25,0.25,1.8,0.0004319229,0.6666666667
150,3WKDXEVK,56.0,57,1147.0,8614.5978472,0.2,0.0,0.0,2.6,0.0050644191,0.0
151,2MHW9EGG,29.0,0,,,,,,,,
152,2MHW9EGG,29.0,0,,,,,,,,
153,3RJRNJ1C,51.0,1,20.0,,,,,,,
154,3WK5BJGK,49.0,0,711.0,11508.1925277,0.5,0.0,0.0,4.0,0.0155706707,0.0
155,2MJBDZ1G,26.0,0,,,,,,,,
156,2MJBDZ1G,26.0,0,,,,,,,,
157,2NHA3NVE,31.0,0,,,,,,,,
158,2NHA3NVE,32.0,0,,,,,,,,
159,6PG0E3MU,36.0,0,,,,,,,,
160,6PG0E3MU,34.0,0,,,,,,,,
161,3GKVJLHK,43.0,0,1398.0,2462.5647360999997,0.4,0.0,0.0,4.6,0.0039129476,0.0
162,3GKVJLHK,27.0,0,1398.0,2462.5647360999997,0.4,0.0,0.0,4.6,0.0039129476,0.0
163,3GKX07WK,51.0,41,355.0,4986.309513800001,6.0,0.25,0.5,3.2,0.00023259599999999998,0.3333333333
164,3RG30N6C,50.0,5482,116.0,8656.6247638,1.7,0.0,0.0,0.0,0.0041709408,0.0
165,3RGZN7AC,52.0,1235,663.0,7032.463875,0.7,152.0,6.9,8.6,0.002548561,0.6666666667
166,3RHBSXAC,52.0,5486,74.0,3619.7879166,0.3,552.25,6.4,51.4,0.0276207965,0.3333333333
167,3RHHV1KC,51.0,494,173.0,,,,,,,
168,3RGG0MGC,51.0,495,79.0,,,,,,,
169,3XH7LEHU,26.0,0,,,,,,,,
170,3XH7LEHU,26.0,0,,,,,,,,
171,3XH7RNLU,28.0,0,,,,,,,,
172,3XH7RNLU,27.0,0,,,,,,,,
173,4GG1RXGU,47.0,11083,218.0,2881.8709583,2.9,880.125,2.2,4.0,0.0026798802,0.6666666667
174,4GG1RXGU,47.0,11083,218.0,2881.8709583,2.9,880.125,2.2,4.0,0.0026798802,0.6666666667
175,3RHTNPHC,56.0,0,2182.0,10678.8286111,0.3,0.0,0.0,2.4,0.0002878647,0.0
176,3RHTNPHC,56.0,0,2182.0,10678.8286111,0.3,0.0,0.0,2.4,0.0002878647,0.0
177,2NG0W98G,26.0,0,,,,,,,,
178,2NG0W98G,26.0,0,,,,,,,,
179,3GK5RK3J,46.0,44,791.0,,,,,,,
180,3MGJ4RJU,45.0,1901,499.0,871.3247916000001,0.4,212.625,6.7,15.4,0.0035633709999999996,0.3333333333
181,3RGXDAYC,51.0,221,877.0,3171.9209165999996,0.2,14.25,2.0,3.6,0.0012876925,0.3333333333
182,2MK8L4AG,28.0,0,,,,,,,,
183,2MK8L4AG,29.0,0,,,,,,,,
184,3MG7ET5U,52.0,784,741.0,7332.103916600001,2.3,78.75,5.8,6.0,0.0009306767999999999,0.6666666667
185,3RJ7YYZC,51.0,13645,185.0,,,,,,,
186,2MKHDNUG,30.0,0,,,,,,,,
187,2MKHDNUG,29.0,0,,,,,,,,
188,2NH696GH,36.0,0,,,,,,,,
189,2NH696GH,33.0,0,,,,,,,,
190,5DHL2NYN,39.0,0,,,,,,,,
191,5DHL2NYN,37.0,0,,,,,,,,
192,2MKTU5HG,28.0,0,,,,,,,,
193,2MKTU5HG,28.0,0,,,,,,,,
194,2MKYU4YG,27.0,0,,,,,,,,
195,2MKYU4YG,27.0,0,,,,,,,,
196,2NHSAZLG,28.0,120,594.0,,,24.125,15.3,2.8,0.016735422,0.3333333333
197,2NHSAZLG,28.0,120,594.0,,,24.125,15.3,2.8,0.016735422,0.3333333333
198,2MJ9SK2G,37.0,0,,,,,,,,
199,2MJ9SK2G,33.0,0,,,,,,,,
200,2MJ9X40G,40.0,0,,,,,,,,
201,2MJ9X40G,37.0,0,,,,,,,,
202,3XGY97KT,34.0,0,,,,,,,,
203,3XGY97KT,32.0,0,,,,,,,,
204,5DJP4T1P,23.0,0,,,,,,,,
205,5DJP4T1P,24.0,0,,,,,,,,
206,5DJRDJDN,26.0,0,,,,,,,,
207,5DJRDJDN,27.0,0,,,,,,,,
208,3GHAVTLK,50.0,6,883.0,3475.8532916,0.4,13.0,1.5,6.0,0.0026103429999999998,0.3333333333
209,3RKS7DJC,41.0,0,,,,,,,,
210,5DHJ43KP,43.0,2500,1033.0,476.5555,0.2,29.25,3.7,6.2,0.0105899398,0.3333333333
211,3GJYPSUK,54.0,0,591.0,7641.151680500001,24.9,73.0,7.0,3.2,0.00025268700000000003,0.3333333333
212,3XH7X9XU,28.0,0,,,,,,,,
213,3XH7X9XU,28.0,0,,,,,,,,
214,2MK36AZJ,29.0,0,,,,,,,,
215,2MK36AZJ,29.0,0,,,,,,,,
216,2MKZMVWG,29.0,0,,,,,,,,
217,2MKZMVWG,28.0,0,,,,,,,,
218,2MH70NTG,31.0,0,,,,,,,,
219,2MH70NTG,32.0,0,,,,,,,,
220,2MHVRJNJ,27.0,0,,,,,,,,
221,2MHVRJNJ,28.0,0,,,,,,,,
222,2NHL6AXE,36.0,0,,,,,,,,
223,2NHL6AXE,35.0,0,,,,,,,,
224,5DJP5WHP,22.0,0,,,,,,,,
225,5DJP5WHP,22.0,0,,,,,,,,
226,2MHRKSUG,61.0,0,2.0,,,,,,,
227,2MHRKSUG,61.0,0,2.0,,,,,,,
228,3GH9N9ZK,49.0,0,47.0,1170.3990832999998,0.1,6.875,0.75,0.2,0.0005257094999999999,0.3333333333
229,3GJXJN9K,43.0,40,476.0,2934.7424583,0.4,0.0,0.0,0.0,0.0010382178,0.0
230,5DJLN9EP,26.0,0,,,,,,,,
231,5DJLN9EP,26.0,0,,,,,,,,
232,3RGUJV3C,55.0,5,2.0,7254.0862916,0.0,0.0,0.0,0.0,0.0004740539,0.0
233,3RGUJV3C,55.0,5,2.0,7254.0862916,0.0,0.0,0.0,0.0,0.0004740539,0.0
234,2MHT1VVG,42.0,0,,,,,,,,
235,2MHT1VVG,39.0,0,,,,,,,,
236,3XGYH3BT,39.0,0,,,,,,,,
237,3XGYH3BT,37.0,0,,,,,,,,
238,5DJV3W3N,29.0,0,,,,,,,,
239,5DJV3W3N,29.0,0,,,,,,,,
240,2MHGAPBH,40.0,0,,,,,,,,
241,2MHGAPBH,37.0,0,,,,,,,,
242,2MJA80VG,26.0,0,,,,,,,,
243,2MJA80VG,27.0,0,,,,,,,,
244,2MK2XG1J,34.0,0,,,,,,,,
245,2MK2XG1J,32.0,0,,,,,,,,
246,2NH38ETE,25.0,0,272.0,,,29.625,5.9,2.4,0.0009363733999999999,0.3333333333
247,2NH38ETE,26.0,0,272.0,,,29.625,5.9,2.4,0.0009363733999999999,0.3333333333
248,6PG0M4TU,35.0,0,,,,,,,,
249,6PG0M4TU,33.0,0,,,,,,,,
250,3GGR8BRK,26.0,0,,,,,,,,
251,3GGR8BRK,26.0,0,,,,,,,,
252,3RJDNPBC,48.0,3913,416.0,3072.4293472,0.3,82.625,9.3,10.2,0.00043598169999999997,0.6666666667
253,3RJDNPBC,28.0,3913,416.0,3072.4293472,0.3,82.625,9.3,10.2,0.00043598169999999997,0.6666666667
254,3RKT5SEC,24.0,0,,,,,,,,
255,3RKT5SEC,24.0,0,,,,,,,,
256,3MGW7LLU,52.0,0,24.0,1659.5888332999998,0.1,0.25,0.5,0.0,0.0004315462,0.3333333333
257,3MGW7LLU,52.0,0,24.0,1659.5888332999998,0.1,0.25,0.5,0.0,0.0004315462,0.3333333333
258,3GH1699K,45.0,172,884.0,3026.3149027,0.3,10.375,1.25,3.2,0.0016666587,0.6666666667
259,3RHHMJ2C,41.0,118,1022.0,3886.176875,0.4,3.75,1.4,3.8,0.0014137795000000002,0.3333333333
260,3MGTSMDU,51.0,0,1028.0,,,,,,,
261,3RGUN88C,49.0,0,144.0,,,,,,,
262,3RHNTHHC,43.0,14,28.0,8763.8879166,0.0,0.0,0.0,0.0,0.0006576352999999999,0.0
263,3RHPLZ5C,55.0,0,273.0,9793.652527700002,0.2,0.0,0.0,14.2,0.00034465589999999995,0.0
264,2MJAM2KG,35.0,0,,,,,,,,
265,2MJAM2KG,33.0,0,,,,,,,,
266,2MJNSRRG,47.0,0,,,,,,,,
267,2MJNSRRG,47.0,0,,,,,,,,
268,3GGSRZXK,52.0,0,1207.0,4093.7530555,0.3,0.0,0.0,2.0,0.0017055507000000001,0.0
269,3GGSRZXK,26.0,0,1207.0,4093.7530555,0.3,0.0,0.0,2.0,0.0017055507000000001,0.0
270,3RJ2WPBC,26.0,0,,,,,,,,
271,3RJ2WPBC,26.0,0,,,,,,,,
272,3RK4Y1BC,46.0,6513,79.0,1557.0027222,2.6,660.5,40.6,26.4,0.0017343089999999999,0.3333333333
273,3RK4Y1BC,26.0,6513,79.0,1557.0027222,2.6,660.5,40.6,26.4,0.0017343089999999999,0.3333333333
274,3WKR8BUK,27.0,0,,,,,,,,
275,3WKR8BUK,27.0,0,,,,,,,,
276,3GG2WMWF,44.0,0,38.0,6447.892388800001,0.1,0.625,0.75,0.0,0.0003039779,0.3333333333
277,3RJBWHBC,51.0,298,64.0,5981.73475,8.6,39.625,4.7,0.6,0.0006222344000000001,2.3333333333
278,3RHZ0JMC,51.0,26,1.0,7782.6179583,0.0,0.0,0.0,0.0,0.0008607739,0.0
279,3XH5TVBT,29.0,0,,,,,,,,
280,3XH5TVBT,29.0,0,,,,,,,,
281,2MGMK9ZJ,43.0,0,1.0,435.057625,0.0,0.0,0.0,0.0,0.0002006189,0.0
282,2MH63T3G,29.0,0,,,,,,,,
283,2MH63T3G,30.0,0,,,,,,,,
284,2MHNU27G,28.0,0,,,,,,,,
285,2MHNU27G,29.0,0,,,,,,,,
286,2MJZMKEG,29.0,0,,,,,,,,
287,2MJZMKEG,30.0,0,,,,,,,,
288,2NHA0NKE,37.0,0,,,,,,,,
289,2NHA0NKE,36.0,0,,,,,,,,
290,3XGZ0S7T,32.0,0,,,,,,,,
291,3XGZ0S7T,31.0,0,,,,,,,,
292,5DJRHX5P,29.0,0,1.0,,,,,,,
293,5DJRHX5P,30.0,0,1.0,,,,,,,
294,3GJLKUZK,47.0,6826,250.0,4167.3416388000005,0.3,361.25,20.8,11.8,0.013320014299999999,0.3333333333
295,3RG89R6C,51.0,1810,574.0,,,,,,,
296,3RHSK07C,42.0,3676,506.0,,,,,,,
297,3RJ9BU1C,50.0,429,402.0,3397.7366944,0.9,56.375,5.3,8.0,0.0002126009,0.3333333333
298,2MJ0MBMG,30.0,0,,,,,,,,
299,2MJ0MBMG,30.0,0,,,,,,,,
300,3GG1KUUF,49.0,2271,335.0,,,,,,,
301,3MG2BZPU,44.0,483,604.0,,,,,,,
302,3MGN62DU,47.0,2601,442.0,4064.212402699999,0.5,296.625,8.7,4.2,0.036528921400000004,0.3333333333
303,3RGTG0SC,40.0,0,127.0,6487.9711805,9.3,1.625,1.3,0.0,0.0001376906,2.3333333333
304,3RH7SJNC,43.0,9,2.0,7249.113125,0.0,0.0,0.0,0.0,0.0004898502,0.0
305,3RH7SJNC,43.0,9,2.0,7249.113125,0.0,0.0,0.0,0.0,0.0004898502,0.0
306,2MJD06LG,36.0,0,,,,,,,,
307,2MJD06LG,34.0,0,,,,,,,,
308,2MKG3MLG,28.0,0,,,,,,,,
309,2MKG3MLG,27.0,0,,,,,,,,
310,2NHN67MG,29.0,0,,,,,,,,
311,2NHN67MG,29.0,0,,,,,,,,
312,3XGU13AU,28.0,0,,,,,,,,
313,3XGU13AU,28.0,0,,,,,,,,
314,3XGUHA5U,29.0,0,,,,,,,,
315,3XGUHA5U,29.0,0,,,,,,,,
316,5DJUSBAN,38.0,0,20.0,20.6105694,0.0,0.0,0.0,0.0,0.0030833622999999998,0.0
317,5DJUSBAN,35.0,0,20.0,20.6105694,0.0,0.0,0.0,0.0,0.0030833622999999998,0.0
318,3GGNGB8K,51.0,33,674.0,4305.6730277,14.0,8.125,3.9,3.8,0.00038098410000000004,2.6666666667
319,3GGNGB8K,25.0,33,674.0,4305.6730277,14.0,8.125,3.9,3.8,0.00038098410000000004,2.6666666667
320,3XGZP6PT,27.0,0,,,,,,,,
321,3XGZP6PT,27.0,0,,,,,,,,
322,3MH0AY2U,26.0,0,,,,,,,,
323,3MH0AY2U,26.0,0,,,,,,,,
324,3RGTBEVC,52.0,0,105.0,1645.4742083,5.1,3.75,2.3,0.0,0.00011505809999999999,1.0
325,3RK6J5EC,47.0,9052,683.0,3796.2475694,0.7,448.875,9.7,6.8,0.0014652906,0.6666666667
326,2MHN3PXJ,46.0,217,56.0,2444.8860416,14.7,28.25,0.25,0.0,0.0002692169,8.0
327,2MHN3PXJ,46.0,217,56.0,2444.8860416,14.7,28.25,0.25,0.0,0.0002692169,8.0
328,2MJKPSEG,43.0,1,2.0,331.1617916,0.0,0.0,0.0,0.0,0.0012922079,0.0
329,3RHBL7NC,52.0,1461,184.0,7939.6237222,69.5,198.125,23.5,11.0,0.0008661392999999999,4.3333333333
330,3RJDNS6C,48.0,1,2.0,6253.9137777,0.0,0.0,0.0,0.0,0.0003089666,0.0
331,2MKSWJ2G,26.0,58,1256.0,1.3658472,0.5,7.125,4.9,2.8,0.0688571641,0.3333333333
332,2MKSWJ2G,27.0,58,1256.0,1.3658472,0.5,7.125,4.9,2.8,0.0688571641,0.3333333333
333,5DJTWE5N,25.0,0,16.0,,,0.0,0.0,0.0,0.0931834447,0.0
334,5DJTWE5N,25.0,0,16.0,,,0.0,0.0,0.0,0.0931834447,0.0
335,5DJU5MDN,33.0,0,,,,,,,,
336,5DJU5MDN,32.0,0,,,,,,,,
337,3MG0ND7U,25.0,0,,,,,,,,
338,3MG0ND7U,25.0,0,,,,,,,,
339,3WKA956K,55.0,9151,339.0,10692.2926944,1.0,562.75,3.0,5.0,0.0005347619,0.3333333333
340,3WKA956K,28.0,9151,339.0,10692.2926944,1.0,562.75,3.0,5.0,0.0005347619,0.3333333333
341,2MHNAHUG,24.0,0,,,,,,,,
342,2MHNAHUG,24.0,0,,,,,,,,
343,3RGDKUHC,51.0,0,161.0,3272.1063472,1.5,4.625,1.9,0.0,0.0009680885,2.6666666667
344,3RJWHYSC,51.0,0,42.0,1921.3065972,0.1,8.875,1.25,0.4,0.0003409754,0.3333333333
345,3GGEW01K,50.0,4112,358.0,,,,,,,
346,3RHAT6EC,55.0,83,593.0,8563.258680500001,1.1,8.125,0.25,1.8,0.001315174,0.6666666667
347,2MJ00KXG,28.0,0,,,,,,,,
348,2MJ00KXG,28.0,0,,,,,,,,
349,2MJNUMHG,26.0,0,,,,,,,,
350,2MJNUMHG,27.0,0,,,,,,,,
351,2NHTE26G,26.0,0,,,,,,,,
352,2NHTE26G,26.0,0,,,,,,,,
353,2MHW1GMJ,28.0,0,,,,,,,,
354,2MHW1GMJ,29.0,0,,,,,,,,
355,2MKU2V5G,27.0,0,,,,,,,,
356,2MKU2V5G,28.0,0,,,,,,,,
357,2NHD0JGE,39.0,0,,,,,,,,
358,2NHD0JGE,37.0,0,,,,,,,,
359,5DJW752P,36.0,0,,,,,,,,
360,5DJW752P,33.0,0,,,,,,,,
361,3MGJW0NU,51.0,56,196.0,2620.7931666,35.0,10.0,0.4,1.4,0.0003878622,1.0
362,3MGJW0NU,51.0,56,196.0,2620.7931666,35.0,10.0,0.4,1.4,0.0003878622,1.0
363,3GGRUPDK,25.0,0,,,,,,,,
364,3GGRUPDK,25.0,0,,,,,,,,
365,2MGG7GSH,49.0,0,1155.0,2211.7683194,0.2,0.0,0.0,2.6,0.0015124429999999998,0.0
366,3GH6YEGK,47.0,0,789.0,6670.6598333,0.3,0.0,0.0,4.0,0.0010700084,0.0
367,3RGMHT0C,54.0,0,179.0,4704.167277699999,2.5,0.25,0.5,0.2,0.00019095619999999998,0.3333333333
368,3RHJXM1C,53.0,514,1084.0,2602.8045277,0.4,45.625,4.1,5.2,0.0016266129999999998,0.6666666667
369,2MJ7HN5J,45.0,7368,118.0,373.2988888,1.6,978.625,4.1,2.6,0.0049567656,0.3333333333
370,3GKUXLBK,50.0,2993,49.0,8891.5573611,0.9,383.25,3.7,91.2,0.0029701607,0.3333333333
371,2MHJJ1YG,29.0,0,,,,,,,,
372,2MHJJ1YG,29.0,0,,,,,,,,
373,2NH9JJTH,27.0,0,,,,,,,,
374,2NH9JJTH,28.0,0,,,,,,,,
375,3GKTJYUK,56.0,13,103.0,,,,,,,
376,3RGX8W9C,43.0,483,908.0,4075.6749305,0.3,13.625,1.1,4.2,0.0021316389000000002,0.3333333333
377,2MJTMYUG,38.0,0,,,,,,,,
378,2MJTMYUG,35.0,0,,,,,,,,
379,2MKX8E0G,31.0,0,,,,,,,,
380,2MKX8E0G,30.0,0,,,,,,,,
381,2MKZBKDG,27.0,0,,,,,,,,
382,2MKZBKDG,27.0,0,,,,,,,,
383,2MK4R0AG,37.0,0,,,,,,,,
384,2MK4R0AG,35.0,0,,,,,,,,
385,2MKYTERG,32.0,0,,,,,,,,
386,2MKYTERG,30.0,0,,,,,,,,
387,2NHBZY8E,32.0,0,,,,,,,,
388,2NHBZY8E,33.0,0,,,,,,,,
389,5DJSPKLP,35.0,0,,,,,,,,
390,5DJSPKLP,32.0,0,,,,,,,,
391,2MJVLPWG,27.0,0,,,,,,,,
392,2MJVLPWG,27.0,0,,,,,,,,
393,3RGYAUMC,53.0,2564,381.0,820.2773888,1.1,357.75,26.3,10.8,0.0006531607,0.3333333333
